src_ip,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,label,type
192.168.1.30,192.168.1.103,222,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,6788,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.133,15004,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,666,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,800,tcp,-,1.066203,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.31,192.168.1.49,427,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,1900,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,2040,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.169,1175,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,55555,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,16016,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,10180,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,1130,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,254,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,993,tcp,-,0.766453,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.250,1037,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,1084,tcp,-,0.191495,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.133,4343,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.46,9595,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,666,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,6566,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,1900,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,16080,tcp,-,0.787657,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.31,192.168.1.186,3986,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,6101,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.103,1149,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.186,25734,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.250,26214,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.169,1175,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,445,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,19350,tcp,-,0.906329,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.32,192.168.1.133,5054,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,25,tcp,-,0.037114,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.32,192.168.1.49,16016,tcp,-,0.168336,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.32,192.168.1.133,10180,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,32774,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,1065,tcp,-,0.272782,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.250,1037,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.133,15004,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,666,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,8080,tcp,-,0.763059,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.31,192.168.1.49,50800,tcp,-,1.077268,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.31,192.168.1.49,427,tcp,-,0.27618,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.31,192.168.1.49,6789,tcp,-,0.867194,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.31,192.168.1.133,1900,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,2383,tcp,-,0.184248,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.32,192.168.1.133,5054,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,55555,tcp,-,0.118673,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.32,192.168.1.133,1114,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.250,106,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,9415,tcp,-,0.555138,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.250,1037,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.133,143,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,666,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,1086,tcp,-,1.045391,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.31,192.168.1.49,2003,tcp,-,1.359891,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.31,192.168.1.49,19780,tcp,-,0.558049,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.31,192.168.1.133,6566,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,16016,tcp,-,1.148269,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.31,192.168.1.133,1900,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.1,53,udp,dns,0.003516,52,52,SF,0,2,108,2,108,1,scanning
192.168.1.32,192.168.1.1,53,udp,dns,0.003516,52,52,SF,0,2,108,2,108,1,scanning
192.168.1.32,192.168.1.133,25,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.1,53,udp,dns,0.002929,52,52,SF,0,2,108,2,108,1,scanning
192.168.1.32,192.168.1.1,53,udp,dns,0.029268,44,44,SF,0,2,100,2,100,1,scanning
192.168.1.32,192.168.1.1,53,udp,dns,0.029268,44,44,SF,0,2,100,2,100,1,scanning
192.168.1.32,192.168.1.1,53,udp,dns,0.003103,44,44,SF,0,2,100,2,100,1,scanning
192.168.1.32,192.168.1.186,25734,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,445,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.186,903,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,2021,tcp,-,0.401007,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.32,192.168.1.133,5054,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,1114,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.250,25,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,84,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,90,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,1037,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,1433,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.133,4343,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.79,445,tcp,-,0.085563,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.49,3659,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.133,15004,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,666,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,2021,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,8500,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,6566,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,2001,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,1900,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,8022,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.103,5221,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.46,106,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,1217,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.250,26214,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.79,993,tcp,-,0.088989,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.32,192.168.1.103,5961,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.103,705,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.46,3920,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,44176,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.152,587,tcp,-,0.172043,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.32,192.168.1.49,3546,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,1114,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.186,9593,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,2251,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,90,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,1037,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,1433,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.133,4343,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,2811,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,666,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,84,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,1174,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,726,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,6646,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,9207,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.250,26214,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,256,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.103,9080,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,50001,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,5054,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.250,9,tcp,-,0.729127,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.32,192.168.1.133,1114,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.186,2522,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,90,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,1037,tcp,-,0.291284,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.133,4343,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,3659,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.133,15004,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,666,tcp,-,0.616319,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.195,1098,tcp,-,0.018791,0,0,REJ,0,2,88,1,40,1,scanning
192.168.1.31,192.168.1.49,2251,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,8500,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,6566,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,1900,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.250,199,tcp,-,0.116342,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.31,192.168.1.49,993,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,8022,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,1217,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.103,2107,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.103,3998,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,44176,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,3546,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,5054,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,1114,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,8181,tcp,-,0.308576,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.49,90,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,1039,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.186,2492,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,3351,tcp,-,0.024781,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.133,4343,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,44176,tcp,-,0.635515,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.49,2811,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,2021,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,113,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,726,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,1900,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.186,85,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,9207,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.46,106,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.250,26214,tcp,-,0.630458,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.32,192.168.1.133,256,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.103,5001,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.103,5050,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.103,5679,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,50001,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,1114,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.46,3703,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,1088,tcp,-,0.314173,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.49,90,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,1039,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.186,2492,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,8088,tcp,-,0.642863,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.49,3659,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.133,15004,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,84,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,8500,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,6566,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,1900,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,9207,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,8022,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,3546,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,5054,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,1085,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.46,18101,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.186,1641,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,7100,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,9575,tcp,-,0.398896,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.49,90,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,1198,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,8400,tcp,-,0.735884,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.133,4343,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,1984,tcp,-,0.730873,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.49,2811,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,2251,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,8500,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,1026,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,726,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,8300,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,50001,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,1099,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.250,106,tcp,-,0.738807,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.32,192.168.1.133,1114,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.190,199,tcp,-,0.00077,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.250,1061,tcp,-,0.32117,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.49,90,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,1580,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,2008,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.186,1594,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.186,668,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.190,1658,tcp,-,0.000289,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.190,8086,tcp,-,0.000143,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.195,85,tcp,-,0.003095,0,0,REJ,0,2,88,1,40,1,scanning
192.168.1.30,192.168.1.46,3323,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,32776,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,1198,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.133,4343,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.195,113,tcp,-,0.003734,0,0,REJ,0,2,88,1,40,1,scanning
192.168.1.30,192.168.1.103,222,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,616,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,563,tcp,-,0.653129,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.49,3659,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.133,15004,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,2021,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,1059,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,6566,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.186,1047,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,1026,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,726,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,9207,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,8022,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.103,1149,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.250,85,tcp,-,0.85478,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.32,192.168.1.49,3546,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.186,27356,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.250,1007,tcp,-,0.532922,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.32,192.168.1.133,1114,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,7100,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,1130,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.186,10778,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,6689,tcp,-,0.343046,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.49,113,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.186,45100,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.195,11967,tcp,-,0.011511,0,0,REJ,0,2,88,1,40,1,scanning
192.168.1.30,192.168.1.250,2717,tcp,-,0.596511,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.46,8031,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,1580,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.103,2008,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.186,1594,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.186,668,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.49,32776,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.133,4343,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.190,445,tcp,-,2.2e-05,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.186,1032,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.30,192.168.1.250,2968,tcp,-,0.674329,0,0,REJ,0,1,44,1,40,1,scanning
192.168.1.30,192.168.1.49,2811,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.49,554,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.31,192.168.1.133,1026,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.103,9290,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.169,52848,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.195,7496,tcp,-,0.005192,0,0,REJ,0,2,88,1,40,1,scanning
192.168.1.32,192.168.1.46,16113,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.169,52848,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,1217,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,256,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,50001,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.133,5054,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
192.168.1.32,192.168.1.49,125,tcp,-,0.0,0,0,S0,0,1,44,0,0,1,scanning
